"","FIPS","YEAR","POP"
"1148","23011","1980",110104
"1149","23013","1980",33032
"1150","23015","1980",25749
"1151","23017","1980",49145
"1152","23019","1980",137350
"1153","23021","1980",17644
"1154","23023","1980",28946
"1155","23025","1980",45121
"1156","23027","1980",28455
"1157","23029","1980",34928
"1158","23031","1980",140565
"1159","24001","1980",80639
"1160","24003","1980",372453
"1161","24005","1980",656009
"1162","24009","1980",34873
"1163","24011","1980",23208
"1164","24013","1980",96912
"1165","24015","1980",60629
"1166","24017","1980",73452
"1167","24019","1980",30543
"1168","24021","1980",115761
"1169","24023","1980",26576
"1170","24025","1980",146440
"1171","24027","1980",119850
"1172","24029","1980",16704
"1173","24031","1980",581948
"1174","24033","1980",665642
"1175","24035","1980",25686
"1176","24037","1980",60185
"1177","24039","1980",19113
"1178","24041","1980",25730
"1179","24043","1980",113068
"1180","24045","1980",64643
"1181","24047","1980",30881
"1182","24510","1980",785246
"1183","25001","1980",148924
"1184","25003","1980",145167
"1185","25005","1980",475583
"1186","25007","1980",8997
"1187","25009","1980",635601
"1188","25011","1980",64267
"1189","25013","1980",443786
"1190","25015","1980",139168
"1191","25017","1980",1369412
"1192","25019","1980",5102
"1193","25021","1980",607275
"1194","25023","1980",406342
"1195","25025","1980",651439
"1196","25027","1980",647378
"1197","26001","1980",9766
"1198","26003","1980",9261
"1199","26005","1980",81946
"1200","26007","1980",32439
"1201","26009","1980",16280
"1202","26011","1980",14760
"1203","26013","1980",8496
"1204","26015","1980",46053
"1205","26017","1980",120104
"1206","26019","1980",11265
"1207","26021","1980",171303
"1208","26023","1980",40213
"1209","26025","1980",141744
"1210","26027","1980",49649
"1211","26029","1980",19986
"1212","26031","1980",20739
"1213","26033","1980",29198
"1214","26035","1980",23924
"1215","26037","1980",56034
"1216","26039","1980",9532
"1217","26041","1980",39144
"1218","26043","1980",25473
"1219","26045","1980",88550
"1220","26047","1980",23123
"1221","26049","1980",449107
"1222","26051","1980",20064
"1223","26053","1980",19771
"1224","26055","1980",55376
"1225","26057","1980",40561
"1226","26059","1980",42145
"1227","26061","1980",38037
"1228","26063","1980",36569
"1229","26065","1980",275697
"1230","26067","1980",52046
"1231","26069","1980",28510
"1232","26071","1980",13692
"1233","26073","1980",54224
"1234","26075","1980",151602
"1235","26077","1980",212691
"1236","26079","1980",11036
"1237","26081","1980",445347
"1238","26083","1980",1962
"1239","26085","1980",7761
"1240","26087","1980",70230
"1241","26089","1980",14091
"1242","26091","1980",90154
"1243","26093","1980",100724
"1244","26095","1980",6628
"1245","26097","1980",10209
"1246","26099","1980",693774
"1247","26101","1980",23048
"1248","26103","1980",74245
"1249","26105","1980",26485
"1250","26107","1980",37073
"1251","26109","1980",26277
"1252","26111","1980",73918
"1253","26113","1980",10078
"1254","26115","1980",134824
"1255","26117","1980",47890
"1256","26119","1980",7524
"1257","26121","1980",157884
"1258","26123","1980",35080
"1259","26125","1980",1010386
"1260","26127","1980",22051
"1261","26129","1980",16512
"1262","26131","1980",9944
"1263","26133","1980",19064
"1264","26135","1980",6915
"1265","26137","1980",15088
"1266","26139","1980",158204
"1267","26141","1980",14280
"1268","26143","1980",16531
"1269","26145","1980",227384
"1270","26147","1980",139192
"1271","26149","1980",56472
"1272","26151","1980",40899
"1273","26153","1980",8594
"1274","26155","1980",71289
"1275","26157","1980",57082
"1276","26159","1980",67049
"1277","26161","1980",264413
"1278","26163","1980",2324741
"1279","26165","1980",25270
"1280","27001","1980",13387
"1281","27003","1980",197040
"1282","27005","1980",29375
"1283","27007","1980",31163
"1284","27009","1980",25331
"1285","27011","1980",7729
"1286","27013","1980",52440
"1287","27015","1980",28673
"1288","27017","1980",29943
"1289","27019","1980",37266
"1290","27021","1980",21053
"1291","27023","1980",14924
"1292","27025","1980",25834
"1293","27027","1980",49397
"1294","27029","1980",8764
"1295","27031","1980",4105
"1296","27033","1980",14818
"1297","27035","1980",41749
"1298","27037","1980",195641
"1299","27039","1980",14808
"1300","27041","1980",27915
"1301","27043","1980",19691
"1302","27045","1980",21953
"1303","27047","1980",36294
"1304","27049","1980",38844
"1305","27051","1980",7168
"1306","27053","1980",944521
"1307","27055","1980",18420
"1308","27057","1980",14106
"1309","27059","1980",23666
"1310","27061","1980",43104
"1311","27063","1980",13680
"1312","27065","1980",12197
"1313","27067","1980",36913
"1314","27069","1980",6690
"1315","27071","1980",17580
"1316","27073","1980",10584
"1317","27075","1980",12963
"1318","27077","1980",3756
"1319","27079","1980",23467
"1320","27081","1980",8206
"1321","27083","1980",25253
"1322","27085","1980",29740
"1323","27087","1980",5519
"1324","27089","1980",12993
"1325","27091","1980",24749
"1326","27093","1980",20650
"1327","27095","1980",18457
"1328","27097","1980",29334
"1329","27099","1980",40356
"1330","27101","1980",11473
"1331","27103","1980",26993
"1332","27105","1980",21839
"1333","27107","1980",9359
"1334","27109","1980",92401
"1335","27111","1980",51974
"1336","27113","1980",15236
"1337","27115","1980",19932
"1338","27117","1980",11676
"1339","27119","1980",34831
"1340","27121","1980",11625
"1341","27123","1980",461113
"1342","27125","1980",5466
"1343","27127","1980",19333
"1344","27129","1980",20358
"1345","27131","1980",46273
"1346","27133","1980",10709
"1347","27135","1980",12538
"1348","27137","1980",222025
"1349","27139","1980",44064
"1350","27141","1980",30163
"1351","27143","1980",15444
"1352","27145","1980",108544
"1353","27147","1980",30385
"1354","27149","1980",11315
"1355","27151","1980",12882
"1356","27153","1980",25034
"1357","27155","1980",5525
"1358","27157","1980",19382
"1359","27159","1980",14175
"1360","27161","1980",18454
"1361","27163","1980",114268
"1362","27165","1980",12360
"1363","27167","1980",8447
"1364","27169","1980",46388
"1365","27171","1980",58923
"1366","27173","1980",13630
"1367","28001","1980",38180
"1368","28003","1980",33049
"1369","28005","1980",13348
"1370","28007","1980",19779
"1371","28009","1980",8152
"1372","28011","1980",45837
"1373","28013","1980",15620
"1374","28015","1980",9735
"1375","28017","1980",17777
"1376","28019","1980",8957
"1377","28021","1980",12265
"1378","28023","1980",16908
"1379","28025","1980",21094
"1380","28027","1980",36754
"1381","28029","1980",26411
"1382","28031","1980",15950
"1383","28033","1980",54012
"1384","28035","1980",66285
"1385","28037","1980",8226
"1386","28039","1980",15356
"1387","28041","1980",9766
"1388","28043","1980",21103
"1389","28045","1980",24710
"1390","28047","1980",158262
"1391","28049","1980",251317
"1392","28051","1980",22962
"1393","28053","1980",13873
"1394","28055","1980",2509
"1395","28057","1980",20566
"1396","28059","1980",118150
"1397","28061","1980",17274
"1398","28063","1980",9163
"1399","28065","1980",13838
"1400","28067","1980",62271
"1401","28069","1980",10166
"1402","28071","1980",31074
"1403","28073","1980",24150
"1404","28075","1980",77515
"1405","28077","1980",12543
"1406","28079","1980",18787
"1407","28081","1980",57138
"1408","28083","1980",41459
"1409","28085","1980",30230
"1410","28087","1980",57705
"1411","28089","1980",41719
"1412","28091","1980",25809
"1413","28093","1980",29332
"1414","28095","1980",36475
"1415","28097","1980",13334
"1416","28099","1980",23782
"1417","28101","1980",19920
"1418","28103","1980",13187
"1419","28105","1980",36185
"1420","28107","1980",28116
"1421","28109","1980",34012
"1422","28111","1980",9848
"1423","28113","1980",36266
"1424","28115","1980",20897
"1425","28117","1980",24075
"1426","28119","1980",12571
"1427","28121","1980",69841
"1428","28123","1980",24551
"1429","28125","1980",7946
"1430","28127","1980",23504
"1431","28129","1980",15027
"1432","28131","1980",9818
"1433","28133","1980",34675
"1434","28135","1980",16994
"1435","28137","1980",20157
"1436","28139","1980",18703
"1437","28141","1980",18566
"1438","28143","1980",9584
"1439","28145","1980",21798
"1440","28147","1980",13724
"1441","28149","1980",51673
"1442","28151","1980",72250
"1443","28153","1980",19143
"1444","28155","1980",10297
"1445","28157","1980",10016
"1446","28159","1980",19409
"1447","28161","1980",13161
"1448","28163","1980",27420
"1449","29001","1980",24975
"1450","29003","1980",14019
"1451","29005","1980",8620
"1452","29007","1980",26433
"1453","29009","1980",24456
"1454","29011","1980",11294
"1455","29013","1980",15841
"1456","29015","1980",12162
"1457","29017","1980",10315
"1458","29019","1980",100827
"1459","29021","1980",87786
"1460","29023","1980",37735
"1461","29025","1980",8658
"1462","29027","1980",32283
"1463","29029","1980",20154
"1464","29031","1980",59004
"1465","29033","1980",12110
"1466","29035","1980",5469
"1467","29037","1980",51313
"1468","29039","1980",11922
"1469","29041","1980",10497
"1470","29043","1980",22473
"1471","29045","1980",8499
"1472","29047","1980",136643
"1473","29049","1980",15975
"1474","29051","1980",56921
"1475","29053","1980",14646
"1476","29055","1980",18355
"1477","29057","1980",7387
"1478","29059","1980",12073
"1479","29061","1980",8917
"1480","29063","1980",8254
"1481","29065","1980",14567
"1482","29067","1980",11632
"1483","29069","1980",36315
"1484","29071","1980",71405
"1485","29073","1980",13214
"1486","29075","1980",7912
"1487","29077","1980",185765
"1488","29079","1980",11964
"1489","29081","1980",9906
"1490","29083","1980",19673
"1491","29085","1980",6365
"1492","29087","1980",6871
"1493","29089","1980",10016
"1494","29091","1980",28865
"1495","29093","1980",11109
"1496","29095","1980",629439
"1497","29097","1980",87255
"1498","29099","1980",146778
"1499","29101","1980",39089
"1500","29103","1980",5507
"1501","29105","1980",24373
"1502","29107","1980",29982
"1503","29109","1980",28974
"1504","29111","1980",10955
"1505","29113","1980",22242
"1506","29115","1980",15522
"1507","29117","1980",15740
"1508","29119","1980",14949
"1509","29121","1980",16406
"1510","29123","1980",10772
"1511","29125","1980",7583
"1512","29127","1980",28685
"1513","29129","1980",4707
"1514","29131","1980",18621
"1515","29133","1980",15738
"1516","29135","1980",12130
"1517","29137","1980",9711
"1518","29139","1980",11564
"1519","29141","1980",13838
"1520","29143","1980",22933
"1521","29145","1980",40664
"1522","29147","1980",22105
"1523","29149","1980",10238
"1524","29151","1980",12044
"1525","29153","1980",8004
"1526","29155","1980",24972
"1527","29157","1980",16822
"1528","29159","1980",36319
"1529","29161","1980",33786
"1530","29163","1980",17561
"1531","29165","1980",46550
"1532","29167","1980",18912
"1533","29169","1980",42091
"1534","29171","1980",6090
"1535","29173","1980",8979
"1536","29175","1980",25509
"1537","29177","1980",21424
"1538","29179","1980",7255
"1539","29181","1980",12462
"1540","29183","1980",145331
"1541","29185","1980",8659
"1542","29186","1980",15190
"1543","29187","1980",42699
"1544","29189","1980",975036
"1545","29195","1980",24931
"1546","29197","1980",4975
"1547","29199","1980",5427
"1548","29201","1980",39686
"1549","29203","1980",7910
"1550","29205","1980",7841
"1551","29207","1980",28994
"1552","29209","1980",15662
"1553","29211","1980",7423
"1554","29213","1980",20605
"1555","29215","1980",21130
"1556","29217","1980",19850
"1557","29219","1980",15027
"1558","29221","1980",18040
"1559","29223","1980",11318
"1560","29225","1980",20474
"1561","29227","1980",3009
"1562","29229","1980",16226
"1563","29510","1980",450707
"1564","30001","1980",8245
"1565","30003","1980",10995
"1566","30005","1980",6979
"1567","30007","1980",3255
"1568","30009","1980",8122
"1569","30011","1980",1798
"1570","30013","1980",80650
"1571","30015","1980",6095
"1572","30017","1980",13113
"1573","30019","1980",2830
"1574","30021","1980",11831
"1575","30023","1980",12357
"1576","30025","1980",3761
"1577","30027","1980",13084
"1578","30029","1980",52102
"1579","30031","1980",43146
"1580","30033","1980",1658
"1581","30035","1980",10546
"1582","30037","1980",1034
"1583","30039","1980",2694
"1584","30041","1980",18036
"1585","30043","1980",7078
"1586","30045","1980",2661
"1587","30047","1980",19072
"1588","30049","1980",43297
"1589","30051","1980",2340
"1590","30053","1980",17792
"1591","30055","1980",2716
"1592","30057","1980",5507
"1593","30059","1980",2155
"1594","30061","1980",3655
"1595","30063","1980",76157
"1596","30065","1980",4477
"1597","30067","1980",13060
"1598","30069","1980",655
"1599","30071","1980",5373
"1600","30073","1980",6735
"1601","30075","1980",2509
"1602","30077","1980",6942
"1603","30079","1980",1835
"1604","30081","1980",22680
"1605","30083","1980",12436
"1606","30085","1980",10425
"1607","30087","1980",10095
"1608","30089","1980",8699
"1609","30091","1980",5481
"1610","30093","1980",38108
"1611","30095","1980",5624
"1612","30097","1980",3220
"1613","30099","1980",6526
"1614","30101","1980",5572
"1615","30103","1980",983
"1616","30105","1980",10151
"1617","30107","1980",2329
"1618","30109","1980",1488
"1619","30111","1980",108590
"1620","31001","1980",30754
"1621","31003","1980",8669
"1622","31005","1980",511
"1623","31007","1980",919
"1624","31009","1980",861
"1625","31011","1980",7386
"1626","31013","1980",13776
"1627","31015","1980",3322
"1628","31017","1980",4382
"1629","31019","1980",35017
"1630","31021","1980",8787
"1631","31023","1980",9334
"1632","31025","1980",20313
"1633","31027","1980",11361
"1634","31029","1980",4768
"1635","31031","1980",6769
"1636","31033","1980",10053
"1637","31035","1980",8099
"1638","31037","1980",9898
"1639","31039","1980",11652
"1640","31041","1980",13888
"1641","31043","1980",16640
"1642","31045","1980",9615
"1643","31047","1980",22324
"1644","31049","1980",2455
"1645","31051","1980",7142
"1646","31053","1980",35900
"1647","31055","1980",397613
"1648","31057","1980",2861
"1649","31059","1980",7912
"1650","31061","1980",4370
"1651","31063","1980",3649
"1652","31065","1980",6497
