zone;country;name;area;population
3272;IE;Lauree;18.00408092;167
3273;IE;Middleton;18.06254377;460
3274;IE;Milltown;16.17696517;291
3275;IE;Mullingar Rural;17.41176721;11358
3276;IE;Mullingar North Urban;2.72685077;2739
3277;IE;Mullingar South Urban;2.84929319;6963
3278;IE;Multyfarnham;24.99321907;562
3279;IE;Owel;13.75986224;439
3280;IE;Portloman;25.51581699;325
3281;IE;Raharney;12.27092553;405
3282;IE;Rahugh;18.80067079;328
3283;IE;Rathconrath;16.71706038;388
3284;IE;Russellstown;13.96000566;526
3285;IE;Skeagh;17.48177465;182
3286;IE;Sonna;16.87646566;364
3287;IE;Stonehall;16.11700818;173
3288;IE;Streamstown;14.3455744;402
3289;IE;Taghmon;17.15596224;383
3290;IE;Tullaghan;14.93497027;366
3291;IE;Woodland;16.96801653;275
3292;IE;Enniscorthy Urban;1.05588314;1868.163811
3293;IE;New Ross Urban;1.5258731;2665.521877
3294;IE;Rosbercon Urban;0.6552408;507.75211
3295;IE;Wexford No. 1 Urban;0.57788287;1487.130849
3296;IE;Wexford No. 2 Urban;1.04538601;2814.042267
3297;IE;Wexford No. 3 Urban;0.43608444;934.7895943
3298;IE;Ballindaggan;22.98712061;687
3299;IE;Ballycarney;14.98716942;446
3300;IE;Ballyhoge;29.90460297;1232
3301;IE;Ballyhuskard;32.78900528;1487
3302;IE;Ballymore;16.32338725;530
3303;IE;Ballyvaldon;22.58237364;635
3304;IE;Bolaboy;19.53472989;1186
3305;IE;Bree;28.71480868;1294
3306;IE;Castleboro;26.98255155;949
3307;IE;Castledockrell;18.19240214;479
3308;IE;Castle Ellis;25.85721821;1095
3309;IE;Castle Talbot;20.226792;909
3310;IE;Clonroche;32.83349792;1258
3311;IE;Edermine;29.7933553;1621
3312;IE;Enniscorthy Rural;41.44424729;10907
3313;IE;Ferns;10.26637836;1625
3314;IE;Kilbora;13.2545875;270
3315;IE;Kilcormick;22.88924663;755
3316;IE;Killann;44.37921521;965
3317;IE;Kilmallock;26.52532047;1363
3318;IE;Killoughrum;23.22052386;727
3319;IE;Kilrush;22.00984167;515
3320;IE;Kiltealy;17.91241043;546
3321;IE;Marshalstown;25.02292201;1323
3322;IE;Moyacomb;22.59737701;412
3323;IE;Newtownbarry;24.29549286;2466
3324;IE;Rossard;30.60185636;498
3325;IE;St. Mary's;24.86352462;652
3326;IE;The Harrow;15.31179828;445
3327;IE;The Leap;25.48874715;1000
3328;IE;Tinnacross;25.69226013;929
3329;IE;Tombrack;25.66014194;668
3330;IE;Artagh North;37.65944324;817
3331;IE;Artagh South;36.12501872;465
3332;IE;Ballaghaderreen;44.62377795;2616
3333;IE;Ballinlough;50.84774224;963
3334;IE;Ballintober;39.138848;688
3335;IE;Baslick;17.14726894;171
3336;IE;Bellanagare;50.18212032;579
3337;IE;Buckill;22.6878714;337
3338;IE;Carrowduff;18.43707864;245
3339;IE;Castleplunket;37.40671895;552
3340;IE;Castlereagh;40.0623287;3007
3341;IE;Castleteheen;20.38475199;334
3342;IE;Cloonfower;34.54732371;348
3343;IE;Coolougher;38.17502181;450
3344;IE;Edmondstown;33.41366039;549
3345;IE;Fairymount;33.50570729;317
3346;IE;Frenchpark;33.3655917;903
3347;IE;Kiltullagh;44.74776642;988
3348;IE;Loughglinn;33.6238662;708
3349;IE;Annaghmore;18.26922805;325
3350;IE;Athleague East;27.77141755;382
3351;IE;Athleague West;23.41192106;499
3352;IE;Ballygarden;18.47104591;164
3353;IE;Bumlin;24.2289463;469
3354;IE;Cams;24.38689117;489
3355;IE;Cloonfinlough;17.98317449;178
3356;IE;Cloontuskert;30.20241185;1249
3357;IE;Cloonygormican;27.58358937;517
3358;IE;Cloonyquin;21.18055266;226
3359;IE;Cregga;14.61196051;166
3360;IE;Drumdaff;20.83528435;441
3361;IE;Elia;11.42688948;118
3362;IE;Elphin;15.20109175;753
3363;IE;Fuerty;31.57557061;697
3364;IE;Kilbride North;20.41607163;347
3365;IE;Kilbride South;27.33336522;463
3366;IE;Kilgefin;21.303699;308
3367;IE;Kilglass North;27.13720346;440
3368;IE;Kilglass South;24.77718291;307
3369;IE;Killavackan;13.79057913;265
3370;IE;Killukin;16.70172224;178
3371;IE;Kilteevan;36.1550166;457
3372;IE;Lackan;23.3849142;351
3373;IE;Lismaha;25.01631549;357
3374;IE;Lissonuffy;28.40328438;154
3375;IE;Mote;32.92055873;1188
3376;IE;Ogulla;19.66848974;371
3377;IE;Roosky;21.32414149;782
3378;IE;Derryglassaun;28.20210492;861
3379;IE;Drumreilly North;12.51538628;152
3380;IE;Béal an Mhuirthead;45.34132296;1865
3381;IE;Newport West;69.10075301;691
3382;IE;Doory;25.46333807;379
3383;IE;Newtown;13.68412582;308
3384;IE;Cangort;13.68915815;183
3385;IE;Moydrum;25.26015518;1952
3386;IE;Newtown;18.20017583;242
3387;IE;St. Helen's;12.04705012;2201
3388;IE;Togher;21.36675087;1477
3389;IE;Mountievers;20.74179566;2382
3390;IE;Farranbrien;15.95526499;792
3391;IE;Carrig;12.40040756;136
3392;IE;Clonpriest;29.18072864;894
3393;IE;Ardagh;15.47708231;661
3394;IE;Cleanglass;20.8380044;266
3395;IE;Timoney;21.36374854;385
3396;IE;Grange North;0.46731885;1142.341453
3397;IE;Nuns Island;0.67531863;1211.090259
3398;IE;Kiltullagh;20.49325186;646
3399;IE;Milltown;27.95452271;663
3400;IE;Altagowlan;10.19279471;79
3401;IE;Creeve;14.19849872;120
3402;IE;Carney;22.63506582;662
3403;IE;Ballintra;29.11323809;694
3404;IE;Ballyliffin;32.0162084;1306
3405;IE;Killylough;17.57316669;537
3406;IE;Donadea;20.57522764;818
3407;IE;Kill;19.41077833;4151
3408;IE;Rathcoole;24.69622088;483
3409;IE;Thomastown;20.91439206;2315
3410;IE;Curraclone;12.76819302;269
3411;IE;Portarlington South;11.551912;6191
3412;IE;Kilskeer;15.65713601;390
3413;IE;Srah;22.12498823;730
3414;IE;O'Dempsey;12.96426931;161
3415;IE;Heathstown;20.85568978;504
3416;IE;Huntingtown;12.01357078;316
3417;IE;Eadestown;16.88782441;160
3418;IE;Kilpipe;29.52196264;415
3419;IE;Killadysert;38.17412745;904
3420;IE;Glengarriff;45.14591042;937
3421;IE;Rowls;28.92451861;193
3422;IE;Greenville;17.13593907;270
3423;IE;Kilcronat;20.77472156;159
3424;IE;Ballyhar;8.68553011;250
3425;IE;Kilgarrylander;33.57595545;613
3426;IE;Kilfinnane;27.72984286;1181
3427;IE;Kilcornan;25.20973589;699
3428;IE;Killavinoge;22.67870302;430
3429;IE;Farranshoneen;2.24083188;4166.841616
3430;IE;Poleberry;0.45582099;1228.405078
3431;IE;Kylemore;25.52459302;158
3432;IE;Mounthazel;30.43771008;530
3433;IE;Aghanlish;23.66575424;173
3434;IE;Glenfarn;19.06467902;139
3435;IE;Gleann na Muaidhe;57.88197878;217
3436;IE;Castlebar Rural;40.87007557;6985
3437;IE;Dunamon;20.92638115;276
3438;IE;Castleconor East;28.8513655;192
3439;IE;Cootehill Urban;1.81630328;781
3440;IE;Cró Chaorach;37.3908756;77
3441;IE;Cremartin;26.20994166;1143
3442;IE;Turra;15.88350476;383
3443;IE;Screggan;17.1994723;1392
3444;IE;Abbey;25.1630765;432
3445;IE;Kilseily;27.81111082;682
3446;IE;Sheepshead;24.93779507;184
3447;IE;Imphrick;23.94699057;353
3448;IE;Portmagee;16.72054196;239
3449;IE;Keereen;12.81208938;201
3450;IE;Ballinamore;19.77193956;451
3451;IE;Cartron;16.83829898;156
3452;IE;Grousehall;25.40042221;66
